store_id,store,address,discription,openTime,latitude,longtitute,mapReview,region,soup,transport,city_name
34,麵屋一燈 Menya Itto Taiwan,10491台北市中山區南京東路一段29號,來自日本，長年雄霸Ramen DB的名店，其招牌濃厚魚介沾麵沾湯為相當特別的雞骨魚介風味，低溫雞肉叉燒與豬肉叉燒軍軟嫩彈牙而無纖維感，非常可口。其拉麵款式中，最為出眾的則為干貝雞湯拉麵，在一般雞湯湯底的香甜之餘，更可額外加入干貝醬增添醇厚風味。此外，也有當日限定的副食可以加點，均相當有特色。,11:30~21:30,25.052363,121.524368,Michael Lin - 濃厚魚介沾麵   https://bit.ly/2I16Gxw   Stars Yang - 濃厚魚介拉麵(定番)／金澄幸貝拉麵(定番)／柚香雞湯辛拉麵(限定)   https://bit.ly/2UcacJj   Stars Yang - 濃厚魚介沾麵   https://bit.ly/2BFZ14d,北,#ramentw #台灣拉麵愛好會 #拉麵 #沾麵 #雞煮干 #雞魚介 #點餐前加麵免費 #2019名店,新光三越南西／捷運中山站-2號出口,台北市
35,麵屋一燈Express,10491台北市中山區南京西路14號,開業於2019年11月，位於B2誠品信義美食街，詳情可察看下方網友食記。,11:00~22:00(last order 21:30),25.052443,121.520619,由你來寫第一篇   ,北,#ramentw #台灣拉麵愛好會 #拉麵 #沾麵 #雞魚介,誠品信義/捷運市政府站,台北市
36,橫濱家系拉麵 特濃屋,104台北市中山區中山北路二段77巷22號,主打橫濱家系的拉麵，豪邁大海苔和菠菜是特色之一。炸雞是麵友推薦必點項目，所以又有炸雞屋的別稱。,11:30-15:00、17:00-22:00週一公休,25.057384,121.524997,朱禾 - 和風豚骨   DX https://bit.ly/33WP0LW   林英傑 - 叉燒沾麵   https://bit.ly/3c7F2Ix   彭冠華 - 豚骨醬油DX   http://bit.ly/39zbBOW,北,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨 #家系 #辣味 #炸雞 #2019名店,林森錢櫃／捷運雙連站,台北市
37,墨洋拉麵,100台北市中正區羅斯福路四段136巷10號,於2020年1月18日於公館商圈開業，是屬於台灣少見魚貝系店家，主打貝系醬油風味，限定品項大多皆為海鮮品系，詳情可察看下方網友食記。,週一~五 12:00~14:00 、17:00~21:00週六~日 12:00~14:30 、17:00~21:00,25.01289,121.53544,吳清宏 - 極上貝貝拉麵   https://bit.ly/30WYKE7   Raven Chen - 柚香貝出汁拉麵 https://bit.ly/35PiPzs   王俊富 - 極上貝貝拉麵   https://bit.ly/3m1WzIv,北,#ramentw #台灣拉麵愛好會 #拉麵 #魚貝 #限定 #變化 #加麵無限免費,水源市場／捷運公館站,
38,麵屋武藏-神山,104台北市中山區中山北路一段121巷18號,"來自日本的品牌，在日本是""動物系""加上""魚介系""雙湯頭的創始名店。神山店延續日本雙湯頭的特色，加上粗麵以及豪邁的大塊炙燒叉燒，為台灣拉麵風潮的開拓者之一，也是屬於深夜食堂之中的名店。",11:30 - 21:30 （Last Order 21:00）深夜食堂：週一～週六　21:30 - 23:30（Last Order 23:00）（深夜食堂每月第二個週二為消毒日暫停營業）,25.051011,121.523552,Noraneko Park - 「二刀流」雙刀叉燒濃厚魚介拉麵   https://bit.ly/2UvXrZ9   Stars Yang - 味玉塩味拉麵   https://bit.ly/2Ir8CQg   Tsao Ray - 武藏創始味拉麵   https://bit.ly/34h5jUk,北,#ramentw #台灣拉麵愛好會 #拉麵 #沾麵 #豚骨魚介 #布丁 #限定 #變化 #加麵一球免費 #2019名店,捷運中山站/肥前屋,台北市
39,鷹流東京醤油拉麺【蘭丸ranmaru】延吉街店,105台北市松山區延吉街2號,來自鷹流老闆鷹峰涼一，魚介風味的醬油拉麵，湯底有清湯以及濃湯可供選擇，店內使用的是自家製麵的細麵，可以無限加麵，味付玉子(糖心蛋)以及生玉子(生蛋)都是自由捐獻，一個30元起。蘭丸雖然是醬油拉麵，但是口味跟鷹流一樣相當強烈而且豪邁，搭配齒切感十足的細麵以及鮮嫩的叉燒，排隊人潮絡繹不絕，該店也是台灣第一個使用弓削多醬油，以及將叉燒排成肉圈圈的店家，每月29日有特別叉燒增量活動。有別於另一家中山店，本店限定為弓削多生薑醬油拉麵。,11:30–14:00，17:30–21:30,25.046737,121.553224,Michael Lin - 清湯東京醬油叉燒麵   https://bit.ly/35449Mu   徐耀德 - 拌麵   https://bit.ly/2FHbx5Z   Stars Yang - 蘭丸拌麵   https://bit.ly/3hfPot9,北,#ramentw #台灣拉麵愛好會 #拉麵 #醬油 #豚骨魚介 #加麵一球免費 #每月29號 #2019名店,城市舞台／公車美仁里站,台北市
40,鷹流東京醤油拉麺【蘭丸ranmaru】中山店,103台北市大同區南京西路18巷6-3號,來自鷹流老闆鷹峰涼一，魚介風味的醬油拉麵，湯底有清湯以及濃湯可供選擇，店內使用的是自家製麵的細麵，可以無限加麵，味付玉子(糖心蛋)以及生玉子(生蛋)都是自由捐獻，一個30元起。蘭丸雖然是醬油拉麵，但是口味跟鷹流一樣相當強烈而且豪邁，搭配齒切感十足的細麵以及鮮嫩的叉燒，排隊人潮絡繹不絕，該店也是台灣第一個使用弓削多醬油，以及將叉燒排成肉圈圈的店家，每月29日有特別叉燒增量活動。有別於另一家延吉店，本店限定為鹽味拉麵。,11:30–14:00，17:00–22:00,25.05209,121.52017,Michael Lin - 清湯東京醬油叉燒麵   https://bit.ly/35449Mu   徐耀德 - 拌麵   https://bit.ly/2FHbx5Z   Stars Yang - 蘭丸拌麵   https://bit.ly/3hfPot9,北,#ramentw #台灣拉麵愛好會 #拉麵 #醬油 #豚骨魚介 #加麵一球免費 #每月29號 #2019名店,新光三越南西店／捷運中山站,
41,鳳華拉麵 （らぁ麺 鳳華）,114台北市內湖區內湖路一段411巷6號,開業於2019年9月，店主修業自鷹流，以雞豚湯為主體，並主打泡系雞豚湯拉麵，之後有大更換菜單變成有煮干、豚雞系列。且不定時出現的限定拉麵，讓內湖的麵友們有耳目一新的感覺，亦有肉暴走選項讓肉食系麵友享用，詳情可察看下方網友食記。,週一~五 11:45~14:45、17:30~21:00週日 12:00~15:00、17:30~21:00週六 公休,25.082045,121.570944,高晉 - 鷄煮干双湯魚介醬油拉麵   https://bit.ly/35xKvIy   谷祖豪 - 煮干雞豚濃湯醬油拉麵   https://bit.ly/3j0FwEF   朱禾 - 泡系雞豚濃湯拉麵   https://bit.ly/345wtvM,北,#ramentw #台灣拉麵愛好會 #拉麵 #雞豚白湯 #雞豚清湯 #雞豚煮干 #泡系  #限定',三商巧福／捷運西湖站,台北市
42,一番星拉麵,114台北市內湖區內湖路一段285號2樓101攤位,位於西湖市場2樓飲食區內，拌麵和醬油為定番，也不定期會推出限定品項，同時由於位於飲食區，座位動線也與一般美食街相若，較為寬敞，詳情請見下方食記。,11:30~14:00、17:30~19:30週六、日 公休會有不定休，請參閱粉專,25.08262,121.56643,Sky Walker - SP超背脂拉麵 https://bit.ly/36YHdxx   朱禾 - 煮干拉麵   https://bit.ly/31SvK0I   Hsing Chuan Chen - SP超背脂醬油拉麵   https://bit.ly/2GLRtQJ,北,#ramentw #台灣拉麵愛好會 #拉麵 #雞湯 #限定 #2019名店,西湖市場／捷運西湖站-1號出口,台北市
43,鷹流東京豚骨拉麺【極匠gokujoh】公館店,100台北市中正區汀州路三段104巷4號,來自鷹流老闆鷹峰涼一，加入背脂的豚骨濃湯，以及自家製麵的粗麵，可以加麵二球但是加麵只限細麵，味付玉子(糖心蛋)以及生玉子(生蛋)都是自由捐獻，一個30元起。除了濃湯外，還有搭配細麵的博多拉麵，博多拉麵沒有蒜末，但是會加上一匙辣醬，每月29日有特別叉燒增量活動。,11:30–14:30、17:00–21:00,25.014138,121.53309,黃北極 - 濃湯東京豚骨野菜拉麵   https://bit.ly/3acJZ2P   鄭立群 - 濃湯極匠肉肉SP   http://bit.ly/2ODxEJt   吳俊青 - 博多拉麵   http://bit.ly/2vM0znP,北,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨魚介 #加麵一球免費 #每月29號 #2019名店,台灣大學／捷運公館站,台北市
44,一幻拉麵台北信義店,110台北市信義區松壽路30號1樓,來自北海道的一幻拉麵，主打鮮蝦湯頭，混合豚骨湯頭，佐以味噌、醬油、鹽味等調味，相當具有特色且適合喜愛蝦味的朋友。,週一到週五：11:00～15:00，17:00～22:30週六日：11:30～15:30，17:00～23:00,25.03580,121.56817,許秩綱-原味鹽味蝦拉麵   http://bit.ly/35dj3fK   廖雪 - 原味鹽味拉麵   https://bit.ly/2JWcOUw,北,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨 ＃豚骨蝦  #2019名店,Neo19、捷運象山、世貿101、市府站,
45,博多幸龍総本店,10552台北市松山區八德路二段366巷16號,開業於2019年3月，以豚骨湯為主體，是博多一幸舍的子品牌，湯品稠度中等，沒有一幸舍般的豚骨重味，是適合全家人皆可享用的豚骨味覺，麵友們建議本店湯品不建議主動加鹹，將會失去味道的平衡感，詳情可察看下方網友食記。,週一~六 11:00~14:30(L.O14:30)17:00~27:00(L.O 26:30)週日 11:00~21:00,25.04747,121.545912,陳妍蓁 - 鹽味豚骨拉麵、味噌豚骨拉麵   https://bit.ly/3gCL1rc   Stars Yang -味噌拉麵   https://bit.ly/3dzspYb   Tree Chuang - 綠豚骨拉麵   https://bit.ly/35WQfu2,北,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨 #煽り系 #限定,微風廣場,台北市
46,麵屋壹の穴ichi-沾麵專門店,106台北市大安區復興南路二段350號,預定開業於2019年11月，為壹之穴系列第四間店，一、三、五出咖哩沾麵，二、四、六出煮干沾麵，詳情可察看下方網友食記。,12:00~14:00、17:00~20:00週日 公休,25.022245,121.543193,Haruto Kiru - 藤椒宗田出汁冷蕎麥麵   https://bit.ly/3haJGIY   彭浩齊 - 豚雞沾麵肉盛   https://bit.ly/2RpiZWe   莉莉周 - 叉燒沾麵   https://bit.ly/2Wy48MJ,北,#ramentw #台灣拉麵愛好會 #沾麵 #豚雞 #咖哩 #煮干 #限定,芝加哥比薩,台北市
47,麵屋 千雲 -Chikumo-,10491台北市中山區林森北路105-1號,開幕於2019年2月，前身為鏡花水月拉麵店，之後轉型為麵屋千雲雞白湯拉麵店，湯內有雞肉丸是其特色，並且每日營業至凌晨3點，是台北市少見的深夜拉麵店。,12:00~15:00、18:00~27:00,25.050245,121.525007,朱禾 - 魚介招牌雞白湯沾麵   https://bit.ly/3hDTk6t   林俊安 - 雞白湯麵   https://bit.ly/31iUMoQ   Queena Peng - 柚香塩味雞湯拉麵   https://bit.ly/2Agi59c,北,#ramentw #台灣拉麵愛好會 #拉麵 #沾麵 #雞白 #雞濃 #2019名店,麥當勞,台北市
48,一蘭拉麵-台灣台北本店,110台北市信義區松仁路97號,源自福岡博多的豚骨拉麵，以其在全世界都能維持一貫品質和因地制宜調整而聞名，是全世界數一數二的連鎖拉麵品牌。,全年無休,25.03645,121.56860,黎駿朋 - 拉麵   http://bit.ly/2wBkrcK   Lin Cama-一蘭拉麵   http://bit.ly/2RRoBrS,北,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,新光三越A11、捷運市府、象山、世貿101站,
49,一蘭拉麵-台灣台北本店別館,110台北市信義區松壽路11號,源自福岡博多的豚骨拉麵，以其在全世界都能維持一貫品質和因地制宜調整而聞名，是全世界數一數二的連鎖拉麵品牌。,全年無休,25.03609,121.567276,黎駿朋 - 拉麵   http://bit.ly/2wBkrcK   Lin Cama-一蘭拉麵   http://bit.ly/2RRoBrS,北,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,新光三越A11、捷運市府、象山、世貿101站,台北市
50,太陽蕃茄拉麵-站前本店,100台北市中正區忠孝西路一段38號凱撤飯店B1F,太陽蕃茄拉麵源自於日本「大阪王將」企業體系中的拉麵業態，「大阪王將」在日本當地及海外已擁有300餐廳以上的EAT&株式會社。品牌誕生的概念是「能保存美味及兼顧身體健康的日式拉麵」，第一家店誕生於2006年在日本東京的錦系町，以東京23區為中心開出17家店，而海外於2012年10月在台灣台北凱撒飯店B1美食廣場開出第一家，目前陸續籌畫展店中。太陽蕃茄拉麵以創新拉麵概念'「美味、美容、健康」，其創新獨特趕在日本及台灣人氣上昇中。,週日~一 11:00–22:00週五~六 11:00–22:30,25.046254,121.516417,Max Cheng - 太陽海味蝦拉麵   https://bit.ly/3eLexf4   高崇堯 - 茄胡麻雞冷麵/ 雞骨白湯鮮蔬拉麵/半麵系列太陽拉麵   https://bit.ly/30m8jvg   Chang Torge - 胡麻豆乳豚肉拉麵／素太陽滑蛋拉麵   https://bit.ly/3a9Apxz,北,#ramentw #台灣拉麵愛好會  #拉麵 #雞清 #蕃茄 #義式 #素食 #限定 #變化 #2019名店,台北車站／捷運台北車站-M6出口,台北市
51,太陽番茄拉麵-忠孝店,106台北市大安區忠孝東路四段216巷27弄8號,太陽蕃茄拉麵源自於日本「大阪王將」企業體系中的拉麵業態，「大阪王將」在日本當地及海外已擁有300餐廳以上的EAT&株式會社。品牌誕生的概念是「能保存美味及兼顧身體健康的日式拉麵」，第一家店誕生於2006年在日本東京的錦系町，以東京23區為中心開出17家店，而海外於2012年10月在台灣台北凱撒飯店B1美食廣場開出第一家，目前陸續籌畫展店中。太陽蕃茄拉麵以創新拉麵概念'「美味、美容、健康」，其創新獨特趕在日本及台灣人氣上昇中。,11:30–15:00，17:00–21:30週六~周日11:30–21:30,25.039752,121.553495,Max Cheng - 太陽海味蝦拉麵   https://bit.ly/3eLexf4   高崇堯 - 茄胡麻雞冷麵/ 雞骨白湯鮮蔬拉麵/半麵系列太陽拉麵   https://bit.ly/30m8jvg   Max Lin - 太陽滑蛋拉麵   https://bit.ly/2N77zWl,北,#ramentw #台灣拉麵愛好會 #拉麵 #雞清 #蕃茄 #義式 #素食 #限定 #變化 #2019名店,明曜百貨／捷運忠孝敦化站-3號出口,台北市
52,太陽蕃茄拉麵-誠品信義店,110台北市信義區松高路11號B2,太陽蕃茄拉麵源自於日本「大阪王將」企業體系中的拉麵業態，「大阪王將」在日本當地及海外已擁有300餐廳以上的EAT&株式會社。品牌誕生的概念是「能保存美味及兼顧身體健康的日式拉麵」，第一家店誕生於2006年在日本東京的錦系町，以東京23區為中心開出17家店，而海外於2012年10月在台灣台北凱撒飯店B1美食廣場開出第一家，目前陸續籌畫展店中。太陽蕃茄拉麵以創新拉麵概念'「美味、美容、健康」，其創新獨特趕在日本及台灣人氣上昇中。,11:00–22:00,25.039524,121.565222,Max Cheng - 太陽海味蝦拉麵   https://bit.ly/3eLexf4   高崇堯 - 茄胡麻雞冷麵/ 雞骨白湯鮮蔬拉麵/半麵系列太陽拉麵   https://bit.ly/30m8jvg   Max Lin - 太陽滑蛋拉麵   https://bit.ly/2N77zWl,北,#ramentw #台灣拉麵愛好會 #拉麵 #雞清 #蕃茄 #義式 #素食 #限定 #變化 #2019名店,信義誠品／捷運市政府站-2號出口,台北市
53,太陽蕃茄拉麵-美麗華店,10491台北市中山區敬業三路20號B1,太陽蕃茄拉麵源自於日本「大阪王將」企業體系中的拉麵業態，「大阪王將」在日本當地及海外已擁有300餐廳以上的EAT&株式會社。品牌誕生的概念是「能保存美味及兼顧身體健康的日式拉麵」，第一家店誕生於2006年在日本東京的錦系町，以東京23區為中心開出17家店，而海外於2012年10月在台灣台北凱撒飯店B1美食廣場開出第一家，目前陸續籌畫展店中。太陽蕃茄拉麵以創新拉麵概念'「美味、美容、健康」，其創新獨特趕在日本及台灣人氣上昇中。,11:00–22:00,25.08283,121.55695,Max Cheng - 太陽海味蝦拉麵   https://bit.ly/3eLexf4   高崇堯 - 茄胡麻雞冷麵/ 雞骨白湯鮮蔬拉麵/半麵系列太陽拉麵   https://bit.ly/30m8jvg   Max Lin - 太陽滑蛋拉麵   https://bit.ly/2N77zWl,北,#ramentw #台灣拉麵愛好會 #拉麵 #雞清 #蕃茄 #義式 #素食 #限定 #變化 #2019名店,美麗華／捷運捷運劍南路站-3號出口,台北市
54,太陽蕃茄拉麺-大葉髙島屋店,11148台北市士林區忠誠路二段55號,太陽蕃茄拉麵源自於日本「大阪王將」企業體系中的拉麵業態，「大阪王將」在日本當地及海外已擁有300餐廳以上的EAT&株式會社。品牌誕生的概念是「能保存美味及兼顧身體健康的日式拉麵」，第一家店誕生於2006年在日本東京的錦系町，以東京23區為中心開出17家店，而海外於2012年10月在台灣台北凱撒飯店B1美食廣場開出第一家，目前陸續籌畫展店中。太陽蕃茄拉麵以創新拉麵概念'「美味、美容、健康」，其創新獨特趕在日本及台灣人氣上昇中。,11:00-21:30週五~週六11:00-22:00(含國定假日前夕),25.111845,121.531417,Max Cheng - 太陽海味蝦拉麵   https://bit.ly/3eLexf4   高崇堯 - 茄胡麻雞冷麵/ 雞骨白湯鮮蔬拉麵/半麵系列太陽拉麵   https://bit.ly/30m8jvg   Max Lin - 太陽滑蛋拉麵   https://bit.ly/2N77zWl,北,#ramentw #台灣拉麵愛好會 #拉麵 #雞清 #蕃茄 #義式 #素食 #限定 #變化 #2019名店,高島屋,台北市
55,太陽蕃茄EXPRESS,10491台北市中山區南京西路14號,本店為太陽蕃茄拉麵的子品牌，於2020年10月7日，開設於南港中國信託金融園區C棟3F。主打快速出餐服務。▎鄰近地標或大眾運輸：誠品南西店／捷運中山站,,25.052443,121.520619,可參考太陽蕃茄拉麵相關食記   ,北,#ramentw #台灣拉麵愛好會 #拉麵 #雞清 #蕃茄 #義式 #素食 #變化 #2019名店,誠品南西店／捷運中山站▎營業時間：11:00~21:30,台北市
